step,timestamp,simulation_id,cars_quit_waiting,cars_zero_battery,vehicles_on_road,vehicles_entered,vehicles_exited,vehicles_stranded,completion_rate,total_charging,total_queued,total_waiting_spots,queue_occupancy_rate,avg_wait_time_minutes,max_wait_time_minutes,charging_utilization,num_stations,stations_over_capacity,stations_with_abandonments,avg_soc_percent,critical_battery_count,low_battery_count,throughput_vehicles_per_hour,avg_trip_duration_minutes,energy_consumption_total_kwh,charging_efficiency,station_turnaround_time,abandonment_rate,estimated_revenue,service_level,customer_satisfaction_score,energy_available_kw,energy_demand_kw,energy_curtailment_kw,chargers_unpowered,vehicles_requeued_energy
193,2024-01-15 09:14:00,e89fbc93,0,0,183,1,0,0,0.0,11,63,180,0.35,66.44444444444444,147.0,0.09166666666666666,30,2,0,42.73781099863645,5,21,0.0,0.0,0,0.9,96.44444444444444,0.0,1.0999999999999999,1.0,0.4854756219972729,0.0,0.0,0.0,0,0
194,2024-01-15 09:15:00,e89fbc93,1,0,183,0,0,0,0.0,12,61,180,0.3388888888888889,69.36065573770492,148.0,0.1,30,2,0,42.52971408683317,5,22,0.0,0.0,0,0.9,99.36065573770492,0.00546448087431694,1.2000000000000002,0.994535519125683,0.4828736358239396,0.0,0.0,0.0,0,0
195,2024-01-15 09:16:00,e89fbc93,0,1,182,0,0,1,0.0,13,62,180,0.34444444444444444,69.09677419354838,149.0,0.10833333333333334,30,2,0,42.596054100250875,4,19,0.0,0.0,0,0.9,99.09677419354838,0.0,1.3,1.0,0.5051921082005018,0.0,0.0,0.0,0,0
196,2024-01-15 09:17:00,e89fbc93,0,0,184,2,0,0,0.0,13,63,180,0.35,69.0,150.0,0.10833333333333334,30,2,0,42.63779752173466,4,19,0.0,0.0,0,0.9,99.0,0.0,1.3,1.0,0.5052755950434693,0.0,0.0,0.0,0,0
197,2024-01-15 09:18:00,e89fbc93,0,0,185,1,0,0,0.0,12,65,180,0.3611111111111111,67.87692307692308,151.0,0.1,30,2,0,42.67781619225198,4,20,0.0,0.0,0,0.9,97.87692307692308,0.0,1.2000000000000002,1.0,0.505355632384504,0.0,0.0,0.0,0,0
198,2024-01-15 09:19:00,e89fbc93,0,0,185,0,0,0,0.0,11,66,180,0.36666666666666664,67.77272727272727,152.0,0.09166666666666666,30,2,0,42.4914551964666,4,20,0.0,0.0,0,0.9,97.77272727272727,0.0,1.0999999999999999,1.0,0.5049829103929332,0.0,0.0,0.0,0,0
199,2024-01-15 09:20:00,e89fbc93,0,0,185,0,0,0,0.0,13,67,180,0.37222222222222223,66.68656716417911,153.0,0.10833333333333334,30,2,0,42.29676412191933,4,22,0.0,0.0,0,0.9,96.68656716417911,0.0,1.3,1.0,0.5045935282438387,0.0,0.0,0.0,0,0
200,2024-01-15 09:21:00,e89fbc93,0,0,186,1,0,0,0.0,13,68,180,0.37777777777777777,66.70588235294117,154.0,0.10833333333333334,30,2,0,42.38064748739134,4,21,0.0,0.0,0,0.9,96.70588235294117,0.0,1.3,1.0,0.5047612949747827,0.0,0.0,0.0,0,0
201,2024-01-15 09:22:00,e89fbc93,0,0,188,2,0,0,0.0,13,71,180,0.39444444444444443,64.88732394366197,155.0,0.10833333333333334,30,2,0,42.456736045174395,4,22,0.0,0.0,0,0.9,94.88732394366197,0.0,1.3,1.0,0.5049134720903488,0.0,0.0,0.0,0,0
202,2024-01-15 09:23:00,e89fbc93,0,0,189,1,0,0,0.0,12,72,180,0.4,64.98611111111111,156.0,0.1,30,2,0,42.27520001998527,4,22,0.0,0.0,0,0.9,94.98611111111111,0.0,1.2000000000000002,1.0,0.5045504000399705,0.0,0.0,0.0,0,0
203,2024-01-15 09:24:00,e89fbc93,0,0,189,0,0,0,0.0,15,70,180,0.3888888888888889,67.52857142857142,157.0,0.125,30,2,0,42.115924780041205,4,21,0.0,0.0,0,0.9,97.52857142857142,0.0,1.5,1.0,0.5042318495600824,0.0,0.0,0.0,0,0
204,2024-01-15 09:25:00,e89fbc93,0,0,189,0,0,0,0.0,14,72,180,0.4,66.65277777777777,158.0,0.11666666666666667,30,2,0,41.97712493521679,4,24,0.0,0.0,0,0.9,96.65277777777777,0.0,1.4,1.0,0.5039542498704336,0.0,0.0,0.0,0,0
205,2024-01-15 09:26:00,e89fbc93,0,0,190,1,0,0,0.0,15,72,180,0.4,67.36111111111111,159.0,0.125,30,2,0,42.086804473517745,5,24,0.0,0.0,0,0.9,97.36111111111111,0.0,1.5,1.0,0.48417360894703554,0.0,0.0,0.0,0,0
206,2024-01-15 09:27:00,e89fbc93,0,0,190,0,0,0,0.0,14,73,180,0.40555555555555556,67.43835616438356,160.0,0.11666666666666667,30,2,0,41.947551843930576,5,24,0.0,0.0,0,0.9,97.43835616438356,0.0,1.4,1.0,0.48389510368786115,0.0,0.0,0.0,0,0
207,2024-01-15 09:28:00,e89fbc93,0,0,195,5,0,0,0.0,13,75,180,0.4166666666666667,66.64,161.0,0.10833333333333334,30,2,0,42.640735728530004,5,24,0.0,0.0,0,0.9,96.64,0.0,1.3,1.0,0.48528147145706,0.0,0.0,0.0,0,0
208,2024-01-15 09:29:00,e89fbc93,0,1,194,0,0,1,0.0,14,76,180,0.4222222222222222,66.5,162.0,0.11666666666666667,30,2,0,42.67184252518524,4,24,0.0,0.0,0,0.9,96.5,0.0,1.4,1.0,0.5053436850503705,0.0,0.0,0.0,0,0
209,2024-01-15 09:30:00,e89fbc93,0,0,196,2,0,0,0.0,14,81,180,0.45,63.39506172839506,163.0,0.11666666666666667,30,2,0,42.826532560896744,4,24,0.0,0.0,0,0.9,93.39506172839506,0.0,1.4,1.0,0.5056530651217935,0.0,0.0,0.0,0,0
210,2024-01-15 09:31:00,e89fbc93,0,0,196,0,0,0,0.0,13,81,180,0.45,64.39506172839506,164.0,0.10833333333333334,30,2,0,42.67069186244113,5,24,0.0,0.0,0,0.9,94.39506172839506,0.0,1.3,1.0,0.4853413837248823,0.0,0.0,0.0,0,0
211,2024-01-15 09:32:00,e89fbc93,0,0,197,1,0,0,0.0,13,82,180,0.45555555555555555,64.48780487804878,165.0,0.10833333333333334,30,2,0,42.622355364314,5,24,0.0,0.0,0,0.9,94.48780487804878,0.0,1.3,1.0,0.485244710728628,0.0,0.0,0.0,0,0
212,2024-01-15 09:33:00,e89fbc93,0,0,197,0,0,0,0.0,14,83,180,0.46111111111111114,64.53012048192771,166.0,0.11666666666666667,30,2,0,42.47965027942884,5,24,0.0,0.0,0,0.9,94.53012048192771,0.0,1.4,1.0,0.4849593005588577,0.0,0.0,0.0,0,0
213,2024-01-15 09:34:00,e89fbc93,0,0,197,0,0,0,0.0,13,84,180,0.4666666666666667,64.52380952380952,167.0,0.10833333333333334,30,2,0,42.35451611027466,4,25,0.0,0.0,0,0.9,94.52380952380952,0.0,1.3,1.0,0.5047090322205493,0.0,0.0,0.0,0,0
214,2024-01-15 09:35:00,e89fbc93,0,0,199,2,0,0,0.0,14,84,180,0.4666666666666667,65.36904761904762,168.0,0.11666666666666667,30,2,0,42.41083864740675,5,24,0.0,0.0,0,0.9,95.36904761904762,0.0,1.4,1.0,0.4848216772948135,0.0,0.0,0.0,0,0
215,2024-01-15 09:36:00,e89fbc93,0,1,200,2,0,1,0.0,14,85,180,0.4722222222222222,65.6,169.0,0.11666666666666667,30,2,0,42.721858212626415,4,22,0.0,0.0,0,0.9,95.6,0.0,1.4,1.0,0.5054437164252529,0.0,0.0,0.0,0,0
216,2024-01-15 09:37:00,e89fbc93,0,0,200,0,0,0,0.0,12,87,180,0.48333333333333334,65.0919540229885,170.0,0.1,30,2,0,42.60198344168259,4,23,0.0,0.0,0,0.9,95.0919540229885,0.0,1.2000000000000002,1.0,0.5052039668833652,0.0,0.0,0.0,0,0
217,2024-01-15 09:38:00,e89fbc93,0,0,200,0,0,0,0.0,13,86,180,0.4777777777777778,66.51162790697674,171.0,0.10833333333333334,30,2,0,42.4768233783149,4,23,0.0,0.0,0,0.9,96.51162790697674,0.0,1.3,1.0,0.5049536467566298,0.0,0.0,0.0,0,0
218,2024-01-15 09:39:00,e89fbc93,0,0,200,0,0,0,0.0,13,86,180,0.4777777777777778,67.32558139534883,172.0,0.10833333333333334,30,2,0,42.36932509811418,4,25,0.0,0.0,0,0.9,97.32558139534883,0.0,1.3,1.0,0.5047386501962284,0.0,0.0,0.0,0,0
219,2024-01-15 09:40:00,e89fbc93,0,0,202,2,0,0,0.0,14,88,180,0.4888888888888889,66.79545454545455,173.0,0.11666666666666667,30,2,0,42.33930183874158,4,24,0.0,0.0,0,0.9,96.79545454545455,0.0,1.4,1.0,0.5046786036774832,0.0,0.0,0.0,0,0
220,2024-01-15 09:41:00,e89fbc93,0,1,203,2,0,1,0.0,13,89,180,0.49444444444444446,67.04494382022472,174.0,0.10833333333333334,30,2,0,42.66297882189327,3,23,0.0,0.0,0,0.9,97.04494382022472,0.0,1.3,1.0,0.5253259576437865,0.0,0.0,0.0,0,0
221,2024-01-15 09:42:00,e89fbc93,1,0,203,0,0,0,0.0,14,87,180,0.48333333333333334,69.55172413793103,175.0,0.11666666666666667,30,2,0,42.53586870577891,3,25,0.0,0.0,0,0.9,99.55172413793103,0.0049261083743842365,1.4,0.9950738916256158,0.5231012940618042,0.0,0.0,0.0,0,0
222,2024-01-15 09:43:00,e89fbc93,0,0,206,3,0,0,0.0,13,87,180,0.48333333333333334,70.55172413793103,176.0,0.10833333333333334,30,2,0,42.74289377835064,3,26,0.0,0.0,0,0.9,100.55172413793103,0.0,1.3,1.0,0.5254857875567013,0.0,0.0,0.0,0,0
223,2024-01-15 09:44:00,e89fbc93,0,0,206,0,0,0,0.0,14,89,180,0.49444444444444446,69.78651685393258,177.0,0.11666666666666667,30,2,0,42.60652283737825,3,27,0.0,0.0,0,0.9,99.78651685393258,0.0,1.4,1.0,0.5252130456747566,0.0,0.0,0.0,0,0
224,2024-01-15 09:45:00,e89fbc93,0,0,207,1,0,0,0.0,15,92,180,0.5111111111111111,68.51086956521739,178.0,0.125,30,2,0,42.602633496476614,3,27,0.0,0.0,0,0.9,98.51086956521739,0.0,1.5,1.0,0.5252052669929532,0.0,0.0,0.0,0,0
225,2024-01-15 09:46:00,e89fbc93,0,0,208,1,0,0,0.0,11,96,180,0.5333333333333333,66.65625,179.0,0.09166666666666666,30,3,0,42.600205154261694,3,27,0.0,0.0,0,0.9,96.65625,0.0,1.0999999999999999,1.0,0.5252004103085234,0.0,0.0,0.0,0,0
226,2024-01-15 09:47:00,e89fbc93,0,0,210,2,0,0,0.0,14,94,180,0.5222222222222223,68.44680851063829,180.0,0.11666666666666667,30,2,0,42.71189190609157,3,27,0.0,0.0,0,0.9,98.44680851063829,0.0,1.4,1.0,0.5254237838121831,0.0,0.0,0.0,0,0
227,2024-01-15 09:48:00,e89fbc93,0,0,211,1,0,0,0.0,14,93,180,0.5166666666666667,70.03225806451613,181.0,0.11666666666666667,30,2,0,42.69945757015636,3,26,0.0,0.0,0,0.9,100.03225806451613,0.0,1.4,1.0,0.5253989151403128,0.0,0.0,0.0,0,0
228,2024-01-15 09:49:00,e89fbc93,0,0,213,2,0,0,0.0,16,93,180,0.5166666666666667,70.78494623655914,182.0,0.13333333333333333,30,2,0,42.76389337546409,3,26,0.0,0.0,0,0.9,100.78494623655914,0.0,1.6,1.0,0.5255277867509283,0.0,0.0,0.0,0,0
229,2024-01-15 09:50:00,e89fbc93,1,0,213,0,0,0,0.0,15,96,180,0.5333333333333333,69.5625,183.0,0.125,30,3,0,42.68756215534732,3,26,0.0,0.0,0,0.9,99.5625,0.004694835680751174,1.5,0.9953051643192489,0.5234971900383942,0.0,0.0,0.0,0,0
230,2024-01-15 09:51:00,e89fbc93,0,0,215,2,0,0,0.0,16,98,180,0.5444444444444444,68.98979591836735,184.0,0.13333333333333333,30,3,0,42.86770261158831,3,27,0.0,0.0,0,0.9,98.98979591836735,0.0,1.6,1.0,0.5257354052231766,0.0,0.0,0.0,0,0
231,2024-01-15 09:52:00,e89fbc93,0,0,216,1,0,0,0.0,15,98,180,0.5444444444444444,69.98979591836735,185.0,0.125,30,3,0,42.87747880575118,3,28,0.0,0.0,0,0.9,99.98979591836735,0.0,1.5,1.0,0.5257549576115024,0.0,0.0,0.0,0,0
232,2024-01-15 09:53:00,e89fbc93,0,0,216,0,0,0,0.0,14,99,180,0.55,70.26262626262626,186.0,0.11666666666666667,30,3,0,42.76931952007062,3,29,0.0,0.0,0,0.9,100.26262626262626,0.0,1.4,1.0,0.5255386390401413,0.0,0.0,0.0,0,0
233,2024-01-15 09:54:00,e89fbc93,0,0,218,2,0,0,0.0,15,100,180,0.5555555555555556,69.25,187.0,0.125,30,3,0,42.81153998723324,2,29,0.0,0.0,0,0.9,99.25,0.0,1.5,1.0,0.5456230799744666,0.0,0.0,0.0,0,0
234,2024-01-15 09:55:00,e89fbc93,0,0,221,3,0,0,0.0,15,101,180,0.5611111111111111,69.51485148514851,188.0,0.125,30,3,0,43.078049702982,2,29,0.0,0.0,0,0.9,99.51485148514851,0.0,1.5,1.0,0.546156099405964,0.0,0.0,0.0,0,0
235,2024-01-15 09:56:00,e89fbc93,0,0,222,1,0,0,0.0,16,101,180,0.5611111111111111,70.45544554455445,189.0,0.13333333333333333,30,2,0,43.014151595757156,2,28,0.0,0.0,0,0.9,100.45544554455445,0.0,1.6,1.0,0.5460283031915143,0.0,0.0,0.0,0,0
236,2024-01-15 09:57:00,e89fbc93,0,0,223,1,0,0,0.0,15,101,180,0.5611111111111111,71.45544554455445,190.0,0.125,30,2,0,43.09217314608546,2,28,0.0,0.0,0,0.9,101.45544554455445,0.0,1.5,1.0,0.5461843462921709,0.0,0.0,0.0,0,0
237,2024-01-15 09:58:00,e89fbc93,0,0,225,2,0,0,0.0,14,102,180,0.5666666666666667,71.68627450980392,191.0,0.11666666666666667,30,2,0,43.08632176930606,2,28,0.0,0.0,0,0.9,101.68627450980392,0.0,1.4,1.0,0.5461726435386122,0.0,0.0,0.0,0,0
238,2024-01-15 09:59:00,e89fbc93,0,0,225,0,0,0,0.0,14,102,180,0.5666666666666667,72.5,192.0,0.11666666666666667,30,2,0,42.999567595165246,2,28,0.0,0.0,0,0.9,102.5,0.0,1.4,1.0,0.5459991351903305,0.0,0.0,0.0,0,0
239,2024-01-15 10:00:00,e89fbc93,0,0,228,3,0,0,0.0,15,102,180,0.5666666666666667,73.34313725490196,193.0,0.125,30,2,0,43.22871201950949,2,28,0.0,0.0,0,0.9,103.34313725490196,0.0,1.5,1.0,0.546457424039019,0.0,0.0,0.0,0,0
