step,timestamp,simulation_id,cars_quit_waiting,cars_zero_battery,vehicles_on_road,vehicles_entered,vehicles_exited,vehicles_stranded,completion_rate,total_charging,total_queued,total_waiting_spots,queue_occupancy_rate,avg_wait_time_minutes,max_wait_time_minutes,charging_utilization,num_stations,stations_over_capacity,stations_with_abandonments,avg_soc_percent,critical_battery_count,low_battery_count,throughput_vehicles_per_hour,avg_trip_duration_minutes,energy_consumption_total_kwh,charging_efficiency,station_turnaround_time,abandonment_rate,estimated_revenue,service_level,customer_satisfaction_score
110,2024-01-15 07:51:00,89b62ac4,6,0,2035,3044,0,0,0.0,9,4,18,0.2222222222222222,1.25,2.0,0.75,3,1,0,39.12018547169423,114,415,0.0,0.0,0,0.9,31.25,0.0019710906701708277,0.8999999999999999,0.9980289093298291,0.7649519346753201
111,2024-01-15 07:52:00,89b62ac4,3,0,2049,3079,0,0,0.0,9,5,18,0.2777777777777778,1.2,2.0,0.75,3,0,0,39.10326685819753,116,423,0.0,0.0,0,0.9,31.2,0.000974342318934719,0.8999999999999999,0.9990256576810653,0.7658167967888212
112,2024-01-15 07:53:00,89b62ac4,4,0,2068,3115,0,0,0.0,11,6,18,0.3333333333333333,1.1666666666666667,2.0,0.9166666666666666,3,1,0,38.94665773446969,119,435,0.0,0.0,0,0.9,31.166666666666668,0.0012841091492776886,1.0999999999999999,0.9987158908507223,0.7657130051425617
113,2024-01-15 07:54:00,89b62ac4,2,0,2091,3158,0,0,0.0,11,10,18,0.5555555555555556,1.4,2.0,0.9166666666666666,3,2,0,39.013534503299844,125,444,0.0,0.0,0,0.9,31.4,0.0006333122229259025,1.0999999999999999,0.999366687777074,0.7637737441174294
114,2024-01-15 07:55:00,89b62ac4,8,0,2085,3179,0,0,0.0,12,6,18,0.3333333333333333,1.3333333333333333,2.0,1.0,3,2,0,38.96543256534008,131,438,0.0,0.0,0,0.9,31.333333333333332,0.0025165146272412707,1.2000000000000002,0.9974834853727588,0.7635909259464503
115,2024-01-15 07:56:00,89b62ac4,2,0,2103,3216,0,0,0.0,12,11,18,0.6111111111111112,1.5454545454545454,3.0,1.0,3,1,0,38.947167163298566,141,446,0.0,0.0,0,0.9,31.545454545454547,0.0006218905472636816,1.2000000000000002,0.9993781094527363,0.7621910326531462
116,2024-01-15 07:57:00,89b62ac4,5,0,2118,3248,0,0,0.0,12,10,18,0.5555555555555556,1.7,3.0,1.0,3,2,0,38.86664762049796,143,458,0.0,0.0,0,0.9,31.7,0.001539408866995074,1.2000000000000002,0.9984605911330049,0.7601175316941979
117,2024-01-15 07:58:00,89b62ac4,8,0,2137,3287,0,0,0.0,12,6,18,0.3333333333333333,1.6666666666666667,3.0,1.0,3,2,0,38.85286494293544,148,465,0.0,0.0,0,0.9,31.666666666666668,0.002433830240340736,1.2000000000000002,0.9975661697596593,0.760065531123068
118,2024-01-15 07:59:00,89b62ac4,5,0,2136,3314,0,0,0.0,12,9,18,0.5,1.3333333333333333,4.0,1.0,3,2,0,38.8468259627791,156,459,0.0,0.0,0,0.9,31.333333333333332,0.0015087507543753772,1.2000000000000002,0.9984912492456246,0.7637568182904748
119,2024-01-15 08:00:00,89b62ac4,4,0,2139,3346,0,0,0.0,12,13,18,0.7222222222222222,1.3846153846153846,2.0,1.0,3,2,0,38.811719865517794,152,445,0.0,0.0,0,0.9,31.384615384615383,0.001195457262402869,1.2000000000000002,0.9988045427375971,0.7632991029799205
